ΧάΌΫΈρ,µ¥ΌΫ,µΨ¶Ξ,·ΏΞέ»§ΠΝ,ΛωΤΪΒ¥²γ,½¨ΦώΓζ»ύ,»§ΠΝ½αΉΉ,Χ°ΠήΗιΏφ
219,30000,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΧ²γ ,73.0,Ζ½²γ,Ύ«Χ°
215,29824,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,72.09,Ζ½²γ,ΌςΧ°
342,40895,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,¶¥²γ ,83.63,Ζ½²γ,Ύ«Χ°
430,31553,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,136.28,Ζ½²γ,ΌςΧ°
325,36257,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.64,Ζ½²γ,Ύ«Χ°
248,25018,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,99.13,Ζ½²γ,ΌςΧ°
175,17494,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,100.04,Ζ½²γ,ΌςΧ°
530,37501,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,141.33,Ζ½²γ,Ύ«Χ°
296,33308,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,88.87,Ζ½²γ,Ύ«Χ°
185,22032,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,83.97,Ζ½²γ,Ύ«Χ°
160,24130,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,66.31,Ζ½²γ,ΌςΧ°
278,29062,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,95.66,Ζ½²γ,ΌςΧ°
270,30932,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,µΧ²γ ,87.29,Ζ½²γ,Ύ«Χ°
198,27124,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,73.0,Ζ½²γ,ΌςΧ°
220,22151,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,99.32,Ζ½²γ,ΌςΧ°
190,27987,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,67.89,Ζ½²γ,ΌςΧ°
230,21454,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,107.21,Ζ½²γ,ΌςΧ°
248,28838,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΧ²γ ,86.0,Ζ½²γ,ΌςΧ°
453,31195,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,µΧ²γ ,145.22,Ζ½²γ,ΌςΧ°
138,22440,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,61.5,Ζ½²γ,Ύ«Χ°
275,30641,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.75,Ζ½²γ,Ύ«Χ°
160,30740,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,52.05,Ζ½²γ,ΌςΧ°
155,27664,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,56.03,Ζ½²γ,ΌςΧ°
145,24280,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,59.72,Ζ½²γ,ΖδΛϋ
1500,25357,"['»³Θα', '»³Θα']",7Κ4Μό1³ψ5Ξΐ,µΧ²γ ,591.57,Έ΄Κ½,Ύ«Χ°
368,29419,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,125.09,Ζ½²γ,ΖδΛϋ
335,39543,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,¶¥²γ ,84.72,Έ΄Κ½,Ύ«Χ°
1520,27327,"['»³Θα', '»³Θα']",5Κ2Μό1³ψ3Ξΐ,µΧ²γ ,556.23,Έ΄Κ½,Γ«Εχ
310,20763,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ2Ξΐ,¶¥²γ ,149.31,Ζ½²γ,ΌςΧ°
70,12966,"['»³Θα', '»³ΘαΖδΛό']",2Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,53.99,Ζ½²γ,ΌςΧ°
137,23581,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,58.1,Ζ½²γ,ΌςΧ°
260,27073,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,96.04,Ζ½²γ,Ύ«Χ°
238,29628,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,80.33,Ζ½²γ,ΌςΧ°
70,11829,"['»³Θα', '»³ΘαΖδΛό']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,59.17,Ζ½²γ,ΌςΧ°
133,23179,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,¶¥²γ ,57.38,Ζ½²γ,ΖδΛϋ
140,19986,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,70.05,Ζ½²γ,ΖδΛϋ
145,27515,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,52.7,Ζ½²γ,Ύ«Χ°
208,25604,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,81.24,Ζ½²γ,Ύ«Χ°
268,27587,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,97.15,Ζ½²γ,ΌςΧ°
243,34740,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,69.95,Ζ½²γ,Γ«Εχ
118,27021,"['»³Θα', '»³Θα']",1Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,43.67,Ζ½²γ,ΌςΧ°
250,27896,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.62,Ζ½²γ,Ύ«Χ°
349,35339,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,98.76,Ζ½²γ,ΌςΧ°
239,32736,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΧ²γ ,73.01,Ζ½²γ,Ύ«Χ°
220,22686,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,96.98,Ζ½²γ,ΌςΧ°
300,37440,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΧ²γ ,80.13,Ζ½²γ,ΌςΧ°
198,26057,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,75.99,Έ΄Κ½,Ύ«Χ°
210,23908,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,µΧ²γ ,87.84,Ζ½²γ,ΖδΛϋ
212,22072,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,96.05,Ζ½²γ,ΌςΧ°
265,24839,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,106.69,Ζ½²γ,ΖδΛϋ
356,32512,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,109.5,Ζ½²γ,ΌςΧ°
220,27394,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,80.31,Ζ½²γ,ΖδΛϋ
241,24560,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,¶¥²γ ,98.13,Ζ½²γ,ΌςΧ°
230,22866,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,100.59,Ζ½²γ,ΖδΛϋ
290,31177,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,93.02,Ζ½²γ,ΖδΛϋ
210,30251,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,69.42,Ζ½²γ,ΌςΧ°
255,26882,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,94.86,Ζ½²γ,Ύ«Χ°
300,28038,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,107.0,Ζ½²γ,ΖδΛϋ
230,26873,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.59,Ζ½²γ,Ύ«Χ°
368,23945,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,¶¥²γ ,153.69,Ζ½²γ,ΖδΛϋ
300,29718,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,100.95,Ζ½²γ,ΖδΛϋ
373,34570,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,107.9,Ζ½²γ,ΖδΛϋ
219,27246,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,80.38,Ζ½²γ,ΖδΛϋ
220,25789,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,85.31,Ζ½²γ,Ύ«Χ°
360,28125,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,128.0,Ζ½²γ,ΖδΛϋ
660,35897,"['»³Θα', '»³Θα']",4Κ2Μό1³ψ2Ξΐ,µΧ²γ ,183.86,Ζ½²γ,ΌςΧ°
260,29336,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,88.63,Ζ½²γ,ΖδΛϋ
220,40524,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,µΧ²γ ,54.29,Ζ½²γ,Ύ«Χ°
540,39642,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,µΝΒ¥²γ ,136.22,Ζ½²γ,ΖδΛϋ
217,28128,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,77.15,Ζ½²γ,ΌςΧ°
310,26833,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,115.53,Ζ½²γ,ΌςΧ°
175,22701,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,77.09,Ζ½²γ,ΖδΛϋ
208,20832,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,99.85,Ζ½²γ,ΖδΛϋ
328,30156,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ2Ξΐ,µΝΒ¥²γ ,108.77,Ζ½²γ,Ύ«Χ°
238,25711,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,¶¥²γ ,92.57,Ζ½²γ,ΖδΛϋ
360,30736,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,µΧ²γ ,117.13,Ζ½²γ,ΖδΛϋ
295,31427,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,93.87,Ζ½²γ,ΌςΧ°
253,29151,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,86.79,Ζ½²γ,Ύ«Χ°
210,26218,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,80.1,Ζ½²γ,ΖδΛϋ
293,28936,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,101.26,Ζ½²γ,Ύ«Χ°
323,32528,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,99.3,Ζ½²γ,ΖδΛϋ
216,24033,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.88,Ζ½²γ,Ύ«Χ°
279,29332,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,95.12,Ζ½²γ,Ύ«Χ°
265,25048,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,105.8,Ζ½²γ,ΌςΧ°
238,25303,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,94.06,Ζ½²γ,ΌςΧ°
255,24342,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,104.76,Ζ½²γ,ΌςΧ°
230,23432,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,98.16,Ζ½²γ,Ύ«Χ°
285,31894,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.36,Ζ½²γ,ΖδΛϋ
185,27079,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,68.32,Ζ½²γ,ΌςΧ°
238,25573,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,93.07,Ζ½²γ,ΌςΧ°
198,24397,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,81.16,Ζ½²γ,ΌςΧ°
329,29571,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,111.26,Ζ½²γ,ΖδΛϋ
309,29635,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,104.27,Ζ½²γ,ΖδΛϋ
280,27054,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,103.5,Ζ½²γ,ΖδΛϋ
235,27435,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,85.66,Ζ½²γ,ΌςΧ°
235,22450,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,104.68,Ζ½²γ,Ύ«Χ°
430,29304,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,¶¥²γ ,146.74,Έ΄Κ½,ΖδΛϋ
270,28807,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,93.73,Ζ½²γ,ΖδΛϋ
215,26586,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,80.87,Ζ½²γ,ΖδΛϋ
417,31248,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,133.45,Ζ½²γ,ΖδΛϋ
260,29096,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,89.36,Ζ½²γ,ΖδΛϋ
245,24957,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,98.17,Ζ½²γ,Ύ«Χ°
246,25917,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,94.92,Ζ½²γ,ΌςΧ°
475,35945,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,132.15,Ζ½²γ,Ύ«Χ°
180,28581,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,62.98,Ζ½²γ,Γ«Εχ
265,32564,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,µΝΒ¥²γ ,81.38,Ζ½²γ,ΌςΧ°
203,28568,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,71.06,Ζ½²γ,ΖδΛϋ
192,24978,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,76.87,Ζ½²γ,ΖδΛϋ
185,29715,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,62.26,Ζ½²γ,ΖδΛϋ
252,29613,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.1,Ζ½²γ,Ύ«Χ°
415,35474,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,116.99,Ζ½²γ,Ύ«Χ°
565,39256,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,143.93,Ζ½²γ,ΌςΧ°
160,28572,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,56.0,Ζ½²γ,ΌςΧ°
178,23570,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,75.52,Ζ½²γ,ΌςΧ°
246,26924,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,¶¥²γ ,91.37,Ζ½²γ,ΌςΧ°
360,30796,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,µΧ²γ ,116.9,Ζ½²γ,ΖδΛϋ
210,29466,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,71.27,Ζ½²γ,ΖδΛϋ
316,34597,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,91.34,Ζ½²γ,Ύ«Χ°
325,25338,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ2Ξΐ,µΧ²γ ,128.27,Ζ½²γ,ΌςΧ°
298,22860,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,130.36,Ζ½²γ,Ύ«Χ°
560,39515,"['»³Θα', '»³Θα']",4Κ2Μό1³ψ2Ξΐ,µΧ²γ ,141.72,Ζ½²γ,Ύ«Χ°
280,30108,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,93.0,Ζ½²γ,ΌςΧ°
140,21072,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,66.44,Ζ½²γ,ΖδΛϋ
257,28128,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,91.37,Ζ½²γ,ΌςΧ°
268,32154,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,83.35,Ζ½²γ,ΌςΧ°
365,27713,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,131.71,Ζ½²γ,Ύ«Χ°
170,23494,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,72.36,Ζ½²γ,ΖδΛϋ
270,30283,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,89.16,Ζ½²γ,Ύ«Χ°
230,38149,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,60.29,Ζ½²γ,Ύ«Χ°
183,31525,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,58.05,Ζ½²γ,ΖδΛϋ
260,34252,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,75.91,Ζ½²γ,ΖδΛϋ
260,27109,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,95.91,Ζ½²γ,Ύ«Χ°
240,29269,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,82.0,Ζ½²γ,ΖδΛϋ
280,32903,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.1,Ζ½²γ,ΖδΛϋ
164,26542,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,61.79,Ζ½²γ,ΌςΧ°
258,34327,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,75.16,Ζ½²γ,ΖδΛϋ
225,26452,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,85.06,Ζ½²γ,ΖδΛϋ
313,26412,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,118.51,Ζ½²γ,ΌςΧ°
235,28195,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,83.35,Ζ½²γ,ΌςΧ°
290,26741,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,108.45,Ζ½²γ,Ύ«Χ°
465,39234,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,118.52,Ζ½²γ,ΖδΛϋ
275,25757,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,106.77,Ζ½²γ,ΖδΛϋ
340,30686,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,µΧ²γ ,110.8,Ζ½²γ,Ύ«Χ°
205,23167,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,88.49,Ζ½²γ,Ύ«Χ°
262,28448,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,µΝΒ¥²γ ,92.1,Ζ½²γ,ΌςΧ°
152,21007,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,72.36,Ζ½²γ,ΌςΧ°
220,29795,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,73.84,Ζ½²γ,ΌςΧ°
223,23242,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,95.95,Ζ½²γ,ΌςΧ°
165,22759,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,72.5,Ζ½²γ,ΖδΛϋ
500,37578,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ2Ξΐ,ΈίΒ¥²γ ,133.06,Ζ½²γ,ΖδΛϋ
260,29211,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,¶¥²γ ,89.01,Ζ½²γ,ΖδΛϋ
330,26919,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,122.59,Ζ½²γ,Ύ«Χ°
330,26723,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,123.49,Ζ½²γ,ΖδΛϋ
200,22515,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,88.83,Ζ½²γ,ΌςΧ°
265,32568,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,81.37,Ζ½²γ,ΖδΛϋ
519,33748,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ2Ξΐ,µΝΒ¥²γ ,153.79,Ζ½²γ,ΖδΛϋ
360,34986,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,102.9,Ζ½²γ,ΖδΛϋ
180,29245,"['»³Θα', '»³Θα']",2Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,61.55,Ζ½²γ,ΖδΛϋ
200,26660,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,75.02,Ζ½²γ,ΌςΧ°
205,30749,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,¶¥²γ ,66.67,Ζ½²γ,ΖδΛϋ
265,27816,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,95.27,Ζ½²γ,ΖδΛϋ
240,31353,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,76.55,Ζ½²γ,ΖδΛϋ
455,35157,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ2Ξΐ,ΦΠΒ¥²γ ,129.42,Ζ½²γ,ΖδΛϋ
245,27108,"['»³Θα', '»³Θα']",2Κ2Μό1³ψ1Ξΐ,µΧ²γ ,90.38,Ζ½²γ,ΌςΧ°
290,29362,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,98.77,Ζ½²γ,ΖδΛϋ
390,34956,"['»³Θα', '»³Θα']",3Κ2Μό1³ψ1Ξΐ,ΦΠΒ¥²γ ,111.57,Ζ½²γ,ΖδΛϋ
430,33808,"['»³Θα', '»³Θα']",3Κ1Μό1³ψ1Ξΐ,ΈίΒ¥²γ ,127.19,Ζ½²γ,ΖδΛϋ
