总价格,单价,地段,房屋户型,所在楼层,建筑面积,户型结构,装修情况
475.0,34104,"['通州', '通州其它']",4室2厅1厨2卫,中楼层 ,139.28,平层,毛坯
283.0,37941,"['通州', '武夷花园']",1室1厅1厨1卫,低楼层 ,74.59,平层,精装
183.0,37944,"['通州', '果园']",1室0厅1厨1卫,低楼层 ,48.23,平层,精装
168.0,25673,"['通州', '果园']",1室1厅1厨1卫,低楼层 ,65.44,平层,精装
365.0,38393,"['通州', '果园']",2室2厅1厨1卫,低楼层 ,95.07,平层,精装
173.0,37922,"['通州', '果园']",1室0厅1厨1卫,中楼层 ,45.62,平层,精装
340.0,37867,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,89.79,平层,简装
169.0,52177,"['通州', '临河里']",1室1厅1厨1卫,中楼层 ,32.39,平层,精装
205.0,40283,"['通州', '北关']",1室1厅1厨1卫,低楼层 ,50.89,平层,简装
205.0,27020,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,75.87,平层,简装
154.0,31984,"['通州', '通州北苑']",1室1厅1厨1卫,低楼层 ,48.15,平层,精装
268.0,31970,"['通州', '通州其它']",2室1厅1厨1卫,底层 ,83.83,平层,精装
200.0,25177,"['通州', '梨园']",1室1厅1厨1卫,顶层 ,79.44,平层,简装
185.0,46124,"['通州', '潞苑']",1室1厅1厨1卫,低楼层 ,40.11,平层,精装
240.0,37826,"['通州', '临河里']",1室1厅1厨1卫,高楼层 ,63.45,平层,精装
160.0,32574,"['通州', '通州北苑']",1室0厅1厨1卫,中楼层 ,49.12,平层,精装
338.0,42774,"['通州', '万达']",1室1厅1厨1卫,高楼层 ,79.02,平层,精装
208.0,34569,"['通州', '万达']",2室1厅1厨1卫,底层 ,60.17,平层,简装
218.0,34461,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,顶层 ,63.26,平层,精装
165.0,37723,"['通州', '通州北苑']",1室0厅1厨1卫,高楼层 ,43.74,平层,毛坯
363.0,47414,"['通州', '玉桥']",2室1厅1厨1卫,中楼层 ,76.56,平层,简装
265.0,28192,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,94.0,平层,简装
190.0,22668,"['通州', '通州其它']",2室1厅1厨1卫,底层 ,83.82,平层,简装
580.0,63541,"['通州', '九棵树(家乐福)']",3室1厅1厨1卫,高楼层 ,91.28,平层,精装
242.0,28948,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,83.6,平层,精装
309.0,36192,"['通州', '九棵树(家乐福)']",3室1厅1厨1卫,低楼层 ,85.38,平层,简装
437.0,47127,"['通州', '玉桥']",2室2厅1厨2卫,中楼层 ,92.73,平层,简装
208.0,29083,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,71.52,平层,精装
376.0,38403,"['通州', '万达']",2室1厅1厨1卫,低楼层 ,97.91,平层,精装
520.0,47646,"['通州', '通州北苑']",2室2厅1厨2卫,高楼层 ,109.14,平层,精装
348.0,38758,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,89.79,平层,简装
385.0,35702,"['通州', '通州其它']",2室1厅1厨1卫,低楼层 ,107.84,平层,精装
630.0,71951,"['通州', '武夷花园']",3室2厅1厨1卫,顶层 ,87.56,平层,精装
539.0,43986,"['通州', '果园']",3室2厅1厨2卫,底层 ,122.54,平层,精装
348.0,39318,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,88.51,平层,简装
200.0,24492,"['通州', '通州其它']",2室2厅1厨1卫,中楼层 ,81.66,平层,精装
351.0,41101,"['通州', '武夷花园']",2室2厅1厨1卫,中楼层 ,85.4,平层,精装
446.0,50943,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,87.55,平层,精装
358.0,43242,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,82.79,平层,精装
210.0,30018,"['通州', '马驹桥']",1室1厅1厨1卫,顶层 ,69.96,复式,精装
375.0,46759,"['通州', '万达']",2室1厅1厨1卫,高楼层 ,80.2,平层,精装
388.0,42888,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,90.47,平层,简装
305.0,40376,"['通州', '北关']",2室1厅1厨1卫,中楼层 ,75.54,平层,精装
315.0,38187,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,82.49,平层,精装
315.0,37689,"['通州', '潞苑']",2室1厅1厨1卫,低楼层 ,83.58,平层,精装
470.0,50171,"['通州', '通州其它']",3室1厅1厨1卫,中楼层 ,93.68,平层,精装
319.0,35763,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,89.2,平层,精装
220.0,30697,"['通州', '通州其它']",1室1厅1厨1卫,中楼层 ,71.67,平层,精装
398.0,35856,"['通州', '通州北苑']",3室1厅1厨2卫,低楼层 ,111.0,平层,精装
585.0,48137,"['通州', '武夷花园']",3室1厅1厨2卫,中楼层 ,121.53,平层,精装
190.0,29308,"['通州', '通州其它']",2室1厅1厨1卫,中楼层 ,64.83,平层,简装
358.0,40343,"['通州', '北关']",3室1厅1厨1卫,高楼层 ,88.74,平层,精装
285.0,31087,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,低楼层 ,91.68,平层,简装
295.0,33188,"['通州', '梨园']",3室2厅1厨1卫,顶层 ,88.89,平层,精装
688.0,78629,"['通州', '武夷花园']",3室2厅1厨1卫,高楼层 ,87.5,平层,精装
161.0,16318,"['通州', '通州北苑']",3室1厅1厨1卫,地下室 ,98.67,平层,精装
350.0,39978,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,87.55,平层,精装
370.0,43255,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,85.54,平层,精装
445.0,45119,"['通州', '通州北苑']",2室2厅1厨1卫,低楼层 ,98.63,平层,精装
418.0,45960,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,90.95,平层,简装
425.0,47354,"['通州', '临河里']",2室2厅1厨1卫,高楼层 ,89.75,平层,精装
245.0,36206,"['通州', '梨园']",2室1厅1厨1卫,中楼层 ,67.67,平层,简装
240.0,37060,"['通州', '通州其它']",1室2厅1厨1卫,高楼层 ,64.76,平层,简装
345.0,38411,"['通州', '马驹桥']",3室1厅1厨1卫,低楼层 ,89.82,平层,精装
219.0,38962,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,56.21,平层,精装
255.0,34349,"['通州', '玉桥']",2室1厅1厨1卫,高楼层 ,74.24,平层,精装
189.0,32813,"['通州', '万达']",2室1厅1厨1卫,底层 ,57.6,平层,简装
338.0,39035,"['通州', '临河里']",2室1厅1厨1卫,中楼层 ,86.59,平层,精装
336.0,41559,"['通州', '果园']",2室1厅1厨1卫,底层 ,80.85,平层,简装
237.0,26954,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,87.93,平层,简装
288.0,41185,"['通州', '潞苑']",1室1厅1厨1卫,中楼层 ,69.93,平层,精装
460.0,49320,"['通州', '武夷花园']",2室2厅1厨1卫,顶层 ,93.27,平层,精装
375.0,42017,"['通州', '北关']",3室1厅1厨1卫,高楼层 ,89.25,平层,毛坯
465.0,46904,"['通州', '通州北苑']",2室2厅1厨1卫,中楼层 ,99.14,平层,精装
459.0,49995,"['通州', '临河里']",2室2厅1厨1卫,中楼层 ,91.81,平层,精装
368.0,33861,"['通州', '果园']",3室1厅1厨1卫,低楼层 ,108.68,平层,精装
385.0,37576,"['通州', '万达']",2室1厅1厨1卫,高楼层 ,102.46,平层,精装
336.0,36550,"['通州', '九棵树(家乐福)']",2室2厅1厨1卫,中楼层 ,91.93,平层,精装
418.0,46486,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,89.92,平层,简装
185.0,30706,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,60.25,平层,简装
190.0,33246,"['通州', '果园']",2室1厅1厨1卫,低楼层 ,57.15,平层,简装
298.0,35460,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,84.04,平层,精装
223.0,31413,"['通州', '通州其它']",2室1厅1厨1卫,中楼层 ,70.99,平层,精装
435.0,40394,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,107.69,平层,精装
208.0,32710,"['通州', '潞苑']",1室1厅1厨1卫,高楼层 ,63.59,平层,简装
495.0,53875,"['通州', '九棵树(家乐福)']",3室1厅1厨1卫,低楼层 ,91.88,平层,简装
449.0,47620,"['通州', '临河里']",3室1厅1厨1卫,高楼层 ,94.29,平层,精装
399.0,55386,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,72.04,平层,精装
485.0,50317,"['通州', '玉桥']",2室2厅1厨1卫,低楼层 ,96.39,错层,简装
380.0,55932,"['通州', '武夷花园']",1室1厅1厨1卫,中楼层 ,67.94,平层,精装
339.0,42144,"['通州', '果园']",2室1厅1厨1卫,低楼层 ,80.44,平层,简装
199.0,34766,"['通州', '乔庄']",2室1厅1厨1卫,顶层 ,57.24,平层,简装
430.0,48391,"['通州', '潞苑']",2室1厅1厨1卫,低楼层 ,88.86,平层,精装
230.0,32694,"['通州', '玉桥']",2室1厅1厨1卫,中楼层 ,70.35,平层,简装
175.0,31284,"['通州', '万达']",2室1厅1厨1卫,顶层 ,55.94,平层,精装
585.0,65879,"['通州', '万达']",2室1厅1厨1卫,高楼层 ,88.8,平层,精装
798.0,53810,"['通州', '玉桥']",3室1厅1厨2卫,中楼层 ,148.3,平层,精装
416.0,46279,"['通州', '武夷花园']",3室1厅1厨1卫,高楼层 ,89.89,平层,精装
269.0,37022,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,72.66,平层,精装
254.0,31448,"['通州', '玉桥']",2室1厅1厨1卫,低楼层 ,80.77,平层,简装
353.0,37929,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,顶层 ,93.07,复式,精装
378.0,38572,"['通州', '果园']",2室2厅1厨2卫,底层 ,98.0,平层,精装
162.0,36145,"['通州', '果园']",1室0厅1厨1卫,高楼层 ,44.82,平层,精装
1550.0,56018,"['通州', '北关']",6室3厅1厨5卫,底层 ,276.7,复式,精装
165.0,39137,"['通州', '临河里']",1室0厅1厨1卫,低楼层 ,42.16,平层,简装
145.0,33151,"['通州', '通州北苑']",1室0厅1厨1卫,高楼层 ,43.74,平层,精装
160.0,31497,"['通州', '临河里']",1室1厅1厨1卫,低楼层 ,50.8,平层,精装
243.0,32203,"['通州', '梨园']",2室1厅1厨1卫,高楼层 ,75.46,平层,精装
228.0,33174,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,低楼层 ,68.73,平层,精装
200.0,34335,"['通州', '武夷花园']",1室0厅1厨1卫,低楼层 ,58.25,平层,简装
189.0,38407,"['通州', '乔庄']",1室0厅1厨1卫,低楼层 ,49.21,平层,精装
138.0,42818,"['通州', '果园']",1室1厅1厨1卫,高楼层 ,32.23,平层,简装
286.0,39476,"['通州', '通州北苑']",1室0厅1厨1卫,中楼层 ,72.45,平层,精装
200.0,40808,"['通州', '玉桥']",1室1厅1厨1卫,中楼层 ,49.01,平层,简装
151.0,40407,"['通州', '果园']",1室0厅1厨1卫,高楼层 ,37.37,平层,精装
145.0,16156,"['通州', '通州其它']",2室2厅1厨1卫,顶层 ,89.75,平层,精装
530.0,50506,"['通州', '武夷花园']",2室1厅1厨1卫,高楼层 ,104.94,平层,简装
292.0,39853,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,73.27,平层,精装
360.0,45484,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,79.15,平层,精装
385.0,32148,"['通州', '通州其它']",3室2厅1厨2卫,低楼层 ,119.76,平层,毛坯
535.0,40271,"['通州', '北关']",2室1厅1厨2卫,低楼层 ,132.85,平层,精装
268.0,46215,"['通州', '梨园']",1室1厅1厨1卫,高楼层 ,57.99,平层,精装
113.0,14156,"['通州', '通州其它']",2室2厅1厨1卫,中楼层 ,79.83,平层,毛坯
108.0,25617,"['通州', '北关']",1室1厅1厨1卫,低楼层 ,42.16,平层,精装
185.0,31760,"['通州', '武夷花园']",1室0厅1厨1卫,高楼层 ,58.25,平层,简装
360.0,31294,"['通州', '武夷花园']",3室1厅1厨2卫,高楼层 ,115.04,平层,精装
175.0,26978,"['通州', '通州其它']",2室1厅1厨1卫,底层 ,64.87,平层,精装
152.0,30486,"['通州', '通州北苑']",1室0厅1厨1卫,低楼层 ,49.86,平层,精装
169.0,38638,"['通州', '通州北苑']",1室1厅1厨1卫,高楼层 ,43.74,平层,精装
333.0,43124,"['通州', '马驹桥']",2室1厅1厨1卫,低楼层 ,77.22,平层,精装
455.0,39269,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,115.87,平层,精装
173.0,28440,"['通州', '通州北苑']",2室1厅1厨1卫,底层 ,60.83,平层,简装
330.0,32315,"['通州', '梨园']",2室2厅1厨1卫,中楼层 ,102.12,平层,简装
642.0,50365,"['通州', '临河里']",3室1厅1厨2卫,高楼层 ,127.47,平层,简装
334.0,35650,"['通州', '梨园']",3室1厅1厨1卫,底层 ,93.69,平层,简装
550.0,51045,"['通州', '武夷花园']",2室2厅1厨2卫,中楼层 ,107.75,错层,精装
396.0,39236,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,100.93,平层,精装
175.0,31819,"['通州', '北关']",1室0厅1厨1卫,低楼层 ,55.0,平层,其他
358.0,33676,"['通州', '通州其它']",3室2厅1厨1卫,中楼层 ,106.31,平层,精装
348.0,36756,"['通州', '北关']",2室1厅1厨1卫,低楼层 ,94.68,平层,简装
366.0,39279,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,93.18,平层,精装
245.0,37422,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,65.47,平层,精装
482.0,44359,"['通州', '武夷花园']",2室2厅1厨1卫,低楼层 ,108.66,平层,精装
288.0,32694,"['通州', '九棵树(家乐福)']",2室1厅1厨2卫,高楼层 ,88.09,平层,简装
380.0,47536,"['通州', '马驹桥']",2室1厅1厨1卫,顶层 ,79.94,平层,精装
330.0,36675,"['通州', '通州北苑']",2室2厅1厨1卫,顶层 ,89.98,平层,简装
289.0,39541,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,高楼层 ,73.09,平层,精装
235.0,26590,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,底层 ,88.38,平层,精装
295.0,38684,"['通州', '万达']",2室1厅1厨1卫,底层 ,76.26,平层,毛坯
335.0,39357,"['通州', '通州北苑']",3室1厅1厨1卫,中楼层 ,85.12,平层,精装
239.0,22933,"['通州', '潞苑']",3室1厅1厨1卫,高楼层 ,104.22,平层,简装
425.0,45436,"['通州', '潞苑']",3室1厅1厨1卫,中楼层 ,93.54,平层,简装
360.0,39319,"['通州', '潞苑']",3室1厅1厨1卫,高楼层 ,91.56,平层,简装
270.0,34532,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,78.19,平层,精装
389.0,45819,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,84.9,平层,精装
245.0,29487,"['通州', '通州北苑']",2室1厅1厨1卫,低楼层 ,83.09,平层,精装
225.0,34045,"['通州', '果园']",1室1厅1厨1卫,底层 ,66.09,平层,简装
359.0,36923,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,97.23,平层,精装
210.0,29860,"['通州', '通州其它']",2室1厅1厨1卫,中楼层 ,70.33,平层,简装
235.0,36480,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,64.42,平层,简装
212.0,33877,"['通州', '马驹桥']",1室1厅1厨1卫,中楼层 ,62.58,平层,精装
265.0,33875,"['通州', '梨园']",2室1厅1厨1卫,低楼层 ,78.23,平层,精装
148.0,33214,"['通州', '万达']",1室1厅1厨2卫,低楼层 ,44.56,复式,精装
338.0,35985,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,93.93,平层,简装
189.0,27344,"['通州', '通州北苑']",2室1厅1厨1卫,顶层 ,69.12,平层,简装
235.0,31384,"['通州', '通州北苑']",2室1厅1厨1卫,底层 ,74.88,平层,简装
280.0,37665,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,74.34,平层,简装
172.0,30097,"['通州', '果园']",2室1厅1厨1卫,顶层 ,57.15,平层,简装
183.0,34791,"['通州', '万达']",2室1厅1厨1卫,低楼层 ,52.6,平层,简装
335.0,39599,"['通州', '梨园']",2室1厅1厨1卫,低楼层 ,84.6,平层,简装
315.0,46297,"['通州', '北关']",3室1厅1厨1卫,中楼层 ,68.04,平层,精装
303.0,46028,"['通州', '梨园']",1室1厅1厨1卫,顶层 ,65.83,平层,精装
196.0,43383,"['通州', '临河里']",1室1厅1厨1卫,低楼层 ,45.18,平层,精装
209.0,36273,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,57.62,平层,简装
359.0,39261,"['通州', '临河里']",3室1厅1厨1卫,低楼层 ,91.44,平层,简装
285.0,36209,"['通州', '临河里']",2室1厅1厨1卫,高楼层 ,78.71,平层,简装
285.0,36937,"['通州', '潞苑']",2室1厅1厨1卫,中楼层 ,77.16,平层,简装
110.0,15272,"['通州', '通州其它']",2室1厅1厨1卫,顶层 ,72.03,平层,毛坯
925.0,65483,"['通州', '万达']",3室2厅1厨2卫,中楼层 ,141.26,平层,精装
448.0,41729,"['通州', '万达']",2室2厅1厨1卫,高楼层 ,107.36,平层,精装
330.0,37984,"['通州', '玉桥']",3室1厅1厨1卫,高楼层 ,86.88,平层,简装
289.0,37626,"['通州', '潞苑']",2室1厅1厨1卫,高楼层 ,76.81,平层,精装
383.0,40633,"['通州', '九棵树(家乐福)']",2室1厅1厨1卫,中楼层 ,94.26,平层,精装
518.0,58532,"['通州', '潞苑']",3室1厅1厨1卫,中楼层 ,88.5,平层,精装
310.0,42046,"['通州', '玉桥']",3室1厅1厨1卫,底层 ,73.73,平层,简装
359.0,38294,"['通州', '果园']",2室2厅1厨1卫,低楼层 ,93.75,平层,简装
575.0,43456,"['通州', '果园']",3室2厅1厨2卫,高楼层 ,132.32,平层,简装
266.0,29283,"['通州', '马驹桥']",2室1厅1厨1卫,中楼层 ,90.84,平层,简装
307.0,44930,"['通州', '通州北苑']",2室1厅1厨1卫,高楼层 ,68.33,平层,精装
338.0,34368,"['通州', '梨园']",2室2厅1厨1卫,中楼层 ,98.35,平层,精装
220.0,37925,"['通州', '临河里']",1室1厅1厨1卫,高楼层 ,58.01,平层,简装
435.0,49534,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,87.82,平层,简装
382.0,42266,"['通州', '临河里']",2室1厅1厨1卫,低楼层 ,90.38,平层,精装
340.0,34306,"['通州', '北关']",2室1厅1厨1卫,低楼层 ,99.11,平层,精装
305.0,40079,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,76.1,平层,简装
249.0,38285,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,中楼层 ,65.04,平层,简装
345.0,38817,"['通州', '九棵树(家乐福)']",2室2厅1厨1卫,中楼层 ,88.88,平层,精装
239.0,28967,"['通州', '梨园']",2室1厅1厨1卫,顶层 ,82.51,平层,精装
249.0,32234,"['通州', '通州其它']",3室2厅1厨1卫,中楼层 ,77.25,平层,简装
285.0,35194,"['通州', '潞苑']",2室1厅1厨1卫,高楼层 ,80.98,平层,简装
288.0,38126,"['通州', '北关']",2室1厅1厨1卫,中楼层 ,75.54,平层,简装
218.0,32073,"['通州', '北关']",1室1厅1厨1卫,低楼层 ,67.97,平层,其他
155.0,31953,"['通州', '通州北苑']",1室1厅1厨1卫,低楼层 ,48.51,平层,精装
363.0,38866,"['通州', '潞苑']",2室1厅1厨1卫,高楼层 ,93.4,平层,简装
528.0,50267,"['通州', '梨园']",2室2厅1厨2卫,中楼层 ,105.04,平层,精装
338.0,36740,"['通州', '九棵树(家乐福)']",2室1厅1厨2卫,中楼层 ,92.0,平层,精装
215.0,34434,"['通州', '万达']",2室1厅1厨1卫,底层 ,62.44,平层,精装
448.0,49400,"['通州', '玉桥']",2室2厅1厨1卫,低楼层 ,90.69,平层,简装
236.0,39859,"['通州', '九棵树(家乐福)']",1室1厅1厨1卫,顶层 ,59.21,平层,精装
279.0,52228,"['通州', '武夷花园']",1室0厅1厨1卫,底层 ,53.42,平层,精装
520.0,46375,"['通州', '玉桥']",3室1厅1厨2卫,高楼层 ,112.13,平层,精装
310.0,41830,"['通州', '万达']",2室1厅1厨1卫,高楼层 ,74.11,平层,简装
215.0,42983,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,50.02,平层,简装
480.0,50527,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,95.0,平层,简装
294.0,51525,"['通州', '武夷花园']",1室1厅1厨1卫,高楼层 ,57.06,平层,精装
308.0,38467,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,80.07,平层,简装
459.0,47649,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,96.33,平层,精装
169.0,31015,"['通州', '万达']",2室1厅1厨1卫,顶层 ,54.49,平层,简装
419.0,51204,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,81.83,平层,精装
530.0,40179,"['通州', '万达']",3室2厅1厨2卫,高楼层 ,131.91,平层,精装
202.0,34383,"['通州', '乔庄']",1室1厅1厨1卫,中楼层 ,58.75,平层,简装
369.0,38664,"['通州', '武夷花园']",2室1厅1厨1卫,底层 ,95.44,平层,精装
345.0,36942,"['通州', '玉桥']",3室2厅1厨1卫,底层 ,93.39,平层,简装
445.0,42552,"['通州', '通州北苑']",2室1厅1厨1卫,中楼层 ,104.58,平层,简装
598.0,43428,"['通州', '果园']",3室2厅1厨2卫,中楼层 ,137.7,平层,简装
628.0,43153,"['通州', '通州北苑']",3室2厅1厨2卫,中楼层 ,145.53,平层,简装
269.0,42476,"['通州', '果园']",2室1厅1厨1卫,中楼层 ,63.33,平层,精装
310.0,36989,"['通州', '武夷花园']",2室1厅1厨1卫,低楼层 ,83.81,平层,简装
369.0,43700,"['通州', '武夷花园']",2室1厅1厨1卫,中楼层 ,84.44,平层,精装
215.0,40567,"['通州', '万达']",2室1厅1厨1卫,中楼层 ,53.0,平层,简装
312.0,50347,"['通州', '万达']",2室1厅1厨1卫,底层 ,61.97,平层,简装
499.0,39276,"['通州', '临河里']",3室2厅1厨2卫,低楼层 ,127.05,错层,精装
489.0,46772,"['通州', '武夷花园']",2室2厅1厨2卫,中楼层 ,104.55,平层,精装
890.0,50226,"['通州', '临河里']",3室1厅1厨2卫,中楼层 ,177.2,平层,精装
372.0,43719,"['通州', '玉桥']",2室1厅1厨1卫,低楼层 ,85.09,平层,精装
300.0,31613,"['通州', '万达']",2室2厅1厨1卫,低楼层 ,94.9,平层,简装
85.0,23540,"['通州', '通州其它']",3房间2卫,高楼层 ,36.11,复式,精装
89.0,15180,"['通州', '马驹桥']",3房间1卫,高楼层 ,58.63,暂无数据,其他
119.0,29566,"['通州', '通州其它']",2房间2卫,低楼层 ,40.25,复式,精装
66.0,12610,"['通州', '临河里']",2房间1卫,中楼层 ,52.34,平层,简装
163.0,31377,"['通州', '通州其它']",3房间2卫,高楼层 ,51.95,复式,其他
165.0,37373,"['通州', '北关']",2房间2卫,顶层 ,44.15,复式,精装
99.0,19447,"['通州', '通州其它']",3房间1卫,低楼层 ,50.91,复式,精装
80.0,15285,"['通州', '临河里']",3房间1卫,顶层 ,52.34,复式,精装
56.0,14565,"['通州', '通州其它']",1房间0卫,中楼层 ,38.45,平层,简装
108.0,23327,"['通州', '通州其它']",4房间2卫,低楼层 ,46.3,复式,精装
168.0,18881,"['通州', '通州其它']",3房间1卫,中楼层 ,88.98,平层,精装
146.0,15938,"['通州', '通州其它']",3房间1卫,低楼层 ,91.61,平层,简装
150.0,30061,"['通州', '通州其它']",2房间1卫,中楼层 ,49.9,复式,精装
59.7,15253,"['通州', '通州其它']",1房间1卫,高楼层 ,39.14,平层,精装
